Date,Value
"Nov 1, 2004",327.84 billion
"Oct 1, 2004",326.74 billion
"Sep 1, 2004",324.57 billion
"Aug 1, 2004",318.98 billion
"Jul 1, 2004",318.55 billion
"Jun 1, 2004",314.96 billion
"May 1, 2004",318.96 billion
"Apr 1, 2004",313.51 billion
"Mar 1, 2004",316.91 billion
"Feb 1, 2004",311.39 billion
"Jan 1, 2004",309.25 billion
"Dec 1, 2003",307.41 billion
"Nov 1, 2003",308.53 billion
"Oct 1, 2003",304.81 billion
"Sep 1, 2003",305.93 billion
"Aug 1, 2003",307.81 billion
"Jul 1, 2003",302.75 billion
"Jun 1, 2003",299.63 billion
"May 1, 2003",296.41 billion
"Apr 1, 2003",295.60 billion
"Mar 1, 2003",296.33 billion
"Feb 1, 2003",291.17 billion
"Jan 1, 2003",295.25 billion
"Dec 1, 2002",293.95 billion
"Nov 1, 2002",291.48 billion
"Oct 1, 2002",289.58 billion
"Sep 1, 2002",288.41 billion
"Aug 1, 2002",292.65 billion
"Jul 1, 2002",290.39 billion
"Jun 1, 2002",287.37 billion
"May 1, 2002",284.95 billion
"Apr 1, 2002",288.83 billion
"Mar 1, 2002",284.26 billion
"Feb 1, 2002",285.05 billion
"Jan 1, 2002",283.51 billion
"Dec 1, 2001",283.70 billion
"Nov 1, 2001",287.11 billion
"Oct 1, 2001",294.54 billion
"Sep 1, 2001",276.08 billion
"Aug 1, 2001",281.41 billion
"Jul 1, 2001",279.50 billion
"Jun 1, 2001",280.40 billion
"May 1, 2001",281.50 billion
"Apr 1, 2001",280.81 billion
"Mar 1, 2001",276.45 billion
"Feb 1, 2001",278.77 billion
"Jan 1, 2001",278.83 billion
"Dec 1, 2000",275.79 billion
"Nov 1, 2000",276.03 billion
"Oct 1, 2000",276.93 billion
"Sep 1, 2000",277.55 billion
"Aug 1, 2000",272.92 billion
"Jul 1, 2000",272.63 billion
"Jun 1, 2000",273.42 billion
"May 1, 2000",271.39 billion
"Apr 1, 2000",271.05 billion
"Mar 1, 2000",275.19 billion
"Feb 1, 2000",272.02 billion
"Jan 1, 2000",268.04 billion
"Dec 1, 1999",269.86 billion
"Nov 1, 1999",264.96 billion
"Oct 1, 1999",261.82 billion
"Sep 1, 1999",261.32 billion
"Aug 1, 1999",260.23 billion
"Jul 1, 1999",257.46 billion
"Jun 1, 1999",255.45 billion
"May 1, 1999",254.74 billion
"Apr 1, 1999",252.48 billion
"Mar 1, 1999",250.67 billion
"Feb 1, 1999",249.52 billion
"Jan 1, 1999",246.87 billion
"Dec 1, 1998",246.53 billion
"Nov 1, 1998",244.29 billion
"Oct 1, 1998",242.55 billion
"Sep 1, 1998",238.55 billion
"Aug 1, 1998",236.38 billion
"Jul 1, 1998",237.41 billion
"Jun 1, 1998",238.97 billion
"May 1, 1998",237.07 billion
"Apr 1, 1998",235.99 billion
"Mar 1, 1998",233.08 billion
"Feb 1, 1998",231.68 billion
"Jan 1, 1998",231.59 billion
"Dec 1, 1997",231.18 billion
"Nov 1, 1997",230.44 billion
"Oct 1, 1997",229.84 billion
"Sep 1, 1997",230.31 billion
"Aug 1, 1997",229.31 billion
"Jul 1, 1997",228.70 billion
"Jun 1, 1997",226.06 billion
"May 1, 1997",222.93 billion
"Apr 1, 1997",224.62 billion
"Mar 1, 1997",226.16 billion
"Feb 1, 1997",225.42 billion
"Jan 1, 1997",223.48 billion
