Date,Value
"Nov 1, 2019",2.05%
"Oct 1, 2019",1.76%
"Sep 1, 2019",1.71%
"Aug 1, 2019",1.75%
"Jul 1, 2019",1.81%
"Jun 1, 2019",1.65%
"May 1, 2019",1.79%
"Apr 1, 2019",2.00%
"Mar 1, 2019",1.86%
"Feb 1, 2019",1.52%
"Jan 1, 2019",1.55%
"Dec 1, 2018",1.91%
"Nov 1, 2018",2.18%
"Oct 1, 2018",2.52%
"Sep 1, 2018",2.28%
"Aug 1, 2018",2.70%
"Jul 1, 2018",2.95%
"Jun 1, 2018",2.87%
"May 1, 2018",2.80%
"Apr 1, 2018",2.46%
"Mar 1, 2018",2.36%
"Feb 1, 2018",2.21%
"Jan 1, 2018",2.07%
"Dec 1, 2017",2.11%
"Nov 1, 2017",2.20%
"Oct 1, 2017",2.04%
"Sep 1, 2017",2.23%
"Aug 1, 2017",1.94%
"Jul 1, 2017",1.73%
"Jun 1, 2017",1.63%
"May 1, 2017",1.87%
"Apr 1, 2017",2.20%
"Mar 1, 2017",2.38%
"Feb 1, 2017",2.74%
"Jan 1, 2017",2.50%
"Dec 1, 2016",2.07%
"Nov 1, 2016",1.69%
"Oct 1, 2016",1.64%
"Sep 1, 2016",1.46%
"Aug 1, 2016",1.06%
"Jul 1, 2016",0.83%
"Jun 1, 2016",1.00%
"May 1, 2016",1.02%
"Apr 1, 2016",1.13%
"Mar 1, 2016",0.85%
"Feb 1, 2016",1.02%
"Jan 1, 2016",1.37%
"Dec 1, 2015",0.73%
"Nov 1, 2015",0.50%
"Oct 1, 2015",0.17%
"Sep 1, 2015",-0.04%
"Aug 1, 2015",0.20%
"Jul 1, 2015",0.17%
"Jun 1, 2015",0.12%
"May 1, 2015",-0.04%
"Apr 1, 2015",-0.20%
"Mar 1, 2015",-0.07%
"Feb 1, 2015",-0.03%
"Jan 1, 2015",-0.09%
"Dec 1, 2014",0.76%
"Nov 1, 2014",1.32%
"Oct 1, 2014",1.66%
"Sep 1, 2014",1.66%
"Aug 1, 2014",1.70%
"Jul 1, 2014",1.99%
"Jun 1, 2014",2.07%
"May 1, 2014",2.13%
"Apr 1, 2014",1.95%
"Mar 1, 2014",1.51%
"Feb 1, 2014",1.13%
"Jan 1, 2014",1.58%
"Dec 1, 2013",1.50%
"Nov 1, 2013",1.24%
"Oct 1, 2013",0.96%
"Sep 1, 2013",1.18%
"Aug 1, 2013",1.52%
"Jul 1, 2013",1.96%
"Jun 1, 2013",1.75%
"May 1, 2013",1.36%
"Apr 1, 2013",1.06%
"Mar 1, 2013",1.47%
"Feb 1, 2013",1.98%
"Jan 1, 2013",1.59%
"Dec 1, 2012",1.74%
"Nov 1, 2012",1.76%
"Oct 1, 2012",2.16%
"Sep 1, 2012",1.99%
"Aug 1, 2012",1.69%
"Jul 1, 2012",1.41%
"Jun 1, 2012",1.66%
"May 1, 2012",1.70%
"Apr 1, 2012",2.30%
"Mar 1, 2012",2.65%
"Feb 1, 2012",2.87%
"Jan 1, 2012",2.93%
"Dec 1, 2011",2.96%
"Nov 1, 2011",3.39%
"Oct 1, 2011",3.53%
"Sep 1, 2011",3.87%
"Aug 1, 2011",3.77%
"Jul 1, 2011",3.63%
"Jun 1, 2011",3.56%
"May 1, 2011",3.57%
"Apr 1, 2011",3.16%
"Mar 1, 2011",2.68%
"Feb 1, 2011",2.11%
"Jan 1, 2011",1.63%
"Dec 1, 2010",1.50%
"Nov 1, 2010",1.14%
"Oct 1, 2010",1.17%
"Sep 1, 2010",1.14%
"Aug 1, 2010",1.15%
"Jul 1, 2010",1.24%
"Jun 1, 2010",1.05%
"May 1, 2010",2.02%
"Apr 1, 2010",2.24%
"Mar 1, 2010",2.31%
"Feb 1, 2010",2.14%
"Jan 1, 2010",2.63%
"Dec 1, 2009",2.72%
"Nov 1, 2009",1.84%
"Oct 1, 2009",-0.18%
"Sep 1, 2009",-1.29%
"Aug 1, 2009",-1.48%
"Jul 1, 2009",-2.10%
"Jun 1, 2009",-1.43%
"May 1, 2009",-1.28%
"Apr 1, 2009",-0.74%
"Mar 1, 2009",-0.38%
"Feb 1, 2009",0.24%
"Jan 1, 2009",0.03%
"Dec 1, 2008",0.09%
"Nov 1, 2008",1.07%
"Oct 1, 2008",3.66%
"Sep 1, 2008",4.94%
"Aug 1, 2008",5.37%
"Jul 1, 2008",5.60%
"Jun 1, 2008",5.02%
"May 1, 2008",4.18%
"Apr 1, 2008",3.94%
"Mar 1, 2008",3.98%
"Feb 1, 2008",4.03%
"Jan 1, 2008",4.28%
"Dec 1, 2007",4.08%
"Nov 1, 2007",4.31%
"Oct 1, 2007",3.54%
"Sep 1, 2007",2.76%
"Aug 1, 2007",1.97%
"Jul 1, 2007",2.36%
"Jun 1, 2007",2.69%
"May 1, 2007",2.69%
"Apr 1, 2007",2.57%
"Mar 1, 2007",2.78%
"Feb 1, 2007",2.42%
"Jan 1, 2007",2.08%
"Dec 1, 2006",2.54%
"Nov 1, 2006",1.97%
"Oct 1, 2006",1.31%
"Sep 1, 2006",2.06%
"Aug 1, 2006",3.82%
"Jul 1, 2006",4.15%
"Jun 1, 2006",4.32%
"May 1, 2006",4.17%
"Apr 1, 2006",3.55%
"Mar 1, 2006",3.36%
"Feb 1, 2006",3.60%
"Jan 1, 2006",3.99%
"Dec 1, 2005",3.42%
"Nov 1, 2005",3.46%
"Oct 1, 2005",4.35%
"Sep 1, 2005",4.69%
"Aug 1, 2005",3.64%
"Jul 1, 2005",3.17%
"Jun 1, 2005",2.53%
"May 1, 2005",2.80%
"Apr 1, 2005",3.51%
"Mar 1, 2005",3.15%
"Feb 1, 2005",3.01%
"Jan 1, 2005",2.97%
"Dec 1, 2004",3.26%
"Nov 1, 2004",3.52%
"Oct 1, 2004",3.19%
"Sep 1, 2004",2.54%
"Aug 1, 2004",2.65%
"Jul 1, 2004",2.99%
"Jun 1, 2004",3.27%
"May 1, 2004",3.05%
"Apr 1, 2004",2.29%
"Mar 1, 2004",1.74%
"Feb 1, 2004",1.69%
"Jan 1, 2004",1.93%
"Dec 1, 2003",1.88%
"Nov 1, 2003",1.77%
"Oct 1, 2003",2.04%
"Sep 1, 2003",2.32%
"Aug 1, 2003",2.16%
"Jul 1, 2003",2.11%
"Jun 1, 2003",2.11%
"May 1, 2003",2.06%
"Apr 1, 2003",2.22%
"Mar 1, 2003",3.02%
"Feb 1, 2003",2.98%
"Jan 1, 2003",2.60%
"Dec 1, 2002",2.38%
"Nov 1, 2002",2.20%
"Oct 1, 2002",2.03%
"Sep 1, 2002",1.51%
"Aug 1, 2002",1.80%
"Jul 1, 2002",1.46%
"Jun 1, 2002",1.07%
"May 1, 2002",1.18%
"Apr 1, 2002",1.64%
"Mar 1, 2002",1.48%
"Feb 1, 2002",1.14%
"Jan 1, 2002",1.14%
"Dec 1, 2001",1.55%
"Nov 1, 2001",1.90%
"Oct 1, 2001",2.13%
"Sep 1, 2001",2.65%
"Aug 1, 2001",2.72%
"Jul 1, 2001",2.72%
"Jun 1, 2001",3.25%
"May 1, 2001",3.62%
"Apr 1, 2001",3.27%
"Mar 1, 2001",2.92%
"Feb 1, 2001",3.53%
"Jan 1, 2001",3.73%
"Dec 1, 2000",3.39%
"Nov 1, 2000",3.45%
"Oct 1, 2000",3.45%
"Sep 1, 2000",3.45%
"Aug 1, 2000",3.41%
"Jul 1, 2000",3.66%
"Jun 1, 2000",3.73%
"May 1, 2000",3.19%
"Apr 1, 2000",3.07%
"Mar 1, 2000",3.76%
"Feb 1, 2000",3.22%
"Jan 1, 2000",2.74%
"Dec 1, 1999",2.68%
"Nov 1, 1999",2.62%
"Oct 1, 1999",2.56%
"Sep 1, 1999",2.63%
"Aug 1, 1999",2.26%
"Jul 1, 1999",2.14%
"Jun 1, 1999",1.96%
"May 1, 1999",2.09%
"Apr 1, 1999",2.28%
"Mar 1, 1999",1.73%
"Feb 1, 1999",1.61%
"Jan 1, 1999",1.67%
"Dec 1, 1998",1.61%
"Nov 1, 1998",1.55%
"Oct 1, 1998",1.49%
"Sep 1, 1998",1.49%
"Aug 1, 1998",1.62%
"Jul 1, 1998",1.68%
"Jun 1, 1998",1.68%
"May 1, 1998",1.69%
"Apr 1, 1998",1.44%
"Mar 1, 1998",1.38%
"Feb 1, 1998",1.44%
"Jan 1, 1998",1.57%
"Dec 1, 1997",1.70%
"Nov 1, 1997",1.83%
"Oct 1, 1997",2.08%
"Sep 1, 1997",2.15%
"Aug 1, 1997",2.23%
"Jul 1, 1997",2.23%
"Jun 1, 1997",2.30%
"May 1, 1997",2.23%
"Apr 1, 1997",2.50%
"Mar 1, 1997",2.76%
"Feb 1, 1997",3.03%
"Jan 1, 1997",3.04%
"Dec 1, 1996",3.32%
"Nov 1, 1996",3.26%
"Oct 1, 1996",2.99%
"Sep 1, 1996",3.00%
"Aug 1, 1996",2.88%
"Jul 1, 1996",2.95%
"Jun 1, 1996",2.75%
"May 1, 1996",2.89%
"Apr 1, 1996",2.90%
"Mar 1, 1996",2.84%
"Feb 1, 1996",2.65%
"Jan 1, 1996",2.73%
"Dec 1, 1995",2.54%
"Nov 1, 1995",2.61%
"Oct 1, 1995",2.81%
"Sep 1, 1995",2.54%
"Aug 1, 1995",2.62%
"Jul 1, 1995",2.76%
"Jun 1, 1995",3.04%
"May 1, 1995",3.19%
"Apr 1, 1995",3.05%
"Mar 1, 1995",2.85%
"Feb 1, 1995",2.86%
"Jan 1, 1995",2.80%
"Dec 1, 1994",2.67%
"Nov 1, 1994",2.67%
"Oct 1, 1994",2.61%
"Sep 1, 1994",2.96%
"Aug 1, 1994",2.90%
"Jul 1, 1994",2.77%
"Jun 1, 1994",2.49%
"May 1, 1994",2.29%
"Apr 1, 1994",2.36%
"Mar 1, 1994",2.51%
"Feb 1, 1994",2.52%
"Jan 1, 1994",2.52%
"Dec 1, 1993",2.75%
"Nov 1, 1993",2.68%
"Oct 1, 1993",2.75%
"Sep 1, 1993",2.69%
"Aug 1, 1993",2.77%
"Jul 1, 1993",2.78%
"Jun 1, 1993",3.00%
"May 1, 1993",3.22%
"Apr 1, 1993",3.23%
"Mar 1, 1993",3.09%
"Feb 1, 1993",3.25%
"Jan 1, 1993",3.26%
"Dec 1, 1992",2.90%
"Nov 1, 1992",3.05%
"Oct 1, 1992",3.20%
"Sep 1, 1992",2.99%
"Aug 1, 1992",3.15%
"Jul 1, 1992",3.16%
"Jun 1, 1992",3.09%
"May 1, 1992",3.02%
"Apr 1, 1992",3.18%
"Mar 1, 1992",3.19%
"Feb 1, 1992",2.82%
"Jan 1, 1992",2.60%
"Dec 1, 1991",3.06%
"Nov 1, 1991",2.99%
"Oct 1, 1991",2.92%
"Sep 1, 1991",3.39%
"Aug 1, 1991",3.80%
"Jul 1, 1991",4.45%
"Jun 1, 1991",4.70%
"May 1, 1991",4.95%
"Apr 1, 1991",4.89%
"Mar 1, 1991",4.90%
"Feb 1, 1991",5.31%
"Jan 1, 1991",5.65%
"Dec 1, 1990",6.11%
"Nov 1, 1990",6.27%
"Oct 1, 1990",6.29%
"Sep 1, 1990",6.16%
"Aug 1, 1990",5.62%
"Jul 1, 1990",4.82%
"Jun 1, 1990",4.67%
"May 1, 1990",4.36%
"Apr 1, 1990",4.71%
"Mar 1, 1990",5.23%
"Feb 1, 1990",5.26%
"Jan 1, 1990",5.20%
"Dec 1, 1989",4.65%
"Nov 1, 1989",4.66%
"Oct 1, 1989",4.49%
"Sep 1, 1989",4.34%
"Aug 1, 1989",4.71%
"Jul 1, 1989",4.98%
"Jun 1, 1989",5.17%
"May 1, 1989",5.36%
"Apr 1, 1989",5.12%
"Mar 1, 1989",4.98%
"Feb 1, 1989",4.83%
"Jan 1, 1989",4.67%
"Dec 1, 1988",4.42%
"Nov 1, 1988",4.25%
"Oct 1, 1988",4.25%
"Sep 1, 1988",4.17%
"Aug 1, 1988",4.02%
"Jul 1, 1988",4.13%
"Jun 1, 1988",3.96%
"May 1, 1988",3.89%
"Apr 1, 1988",3.90%
"Mar 1, 1988",3.93%
"Feb 1, 1988",3.94%
"Jan 1, 1988",4.05%
"Dec 1, 1987",4.43%
"Nov 1, 1987",4.53%
"Oct 1, 1987",4.53%
"Sep 1, 1987",4.36%
"Aug 1, 1987",4.28%
"Jul 1, 1987",3.93%
"Jun 1, 1987",3.65%
"May 1, 1987",3.86%
"Apr 1, 1987",3.78%
"Mar 1, 1987",3.03%
"Feb 1, 1987",2.10%
"Jan 1, 1987",1.46%
"Dec 1, 1986",1.10%
"Nov 1, 1986",1.28%
"Oct 1, 1986",1.47%
"Sep 1, 1986",1.75%
"Aug 1, 1986",1.57%
"Jul 1, 1986",1.58%
"Jun 1, 1986",1.77%
"May 1, 1986",1.49%
"Apr 1, 1986",1.59%
"Mar 1, 1986",2.26%
"Feb 1, 1986",3.11%
"Jan 1, 1986",3.89%
"Dec 1, 1985",3.80%
"Nov 1, 1985",3.51%
"Oct 1, 1985",3.23%
"Sep 1, 1985",3.14%
"Aug 1, 1985",3.35%
"Jul 1, 1985",3.55%
"Jun 1, 1985",3.76%
"May 1, 1985",3.77%
"Apr 1, 1985",3.69%
"Mar 1, 1985",3.70%
"Feb 1, 1985",3.52%
"Jan 1, 1985",3.53%
"Dec 1, 1984",3.95%
"Nov 1, 1984",4.05%
"Oct 1, 1984",4.26%
"Sep 1, 1984",4.27%
"Aug 1, 1984",4.29%
"Jul 1, 1984",4.20%
"Jun 1, 1984",4.22%
"May 1, 1984",4.23%
"Apr 1, 1984",4.56%
"Mar 1, 1984",4.80%
"Feb 1, 1984",4.60%
"Jan 1, 1984",4.19%
"Dec 1, 1983",3.79%
"Nov 1, 1983",3.27%
"Oct 1, 1983",2.85%
"Sep 1, 1983",2.86%
"Aug 1, 1983",2.56%
"Jul 1, 1983",2.46%
"Jun 1, 1983",2.58%
"May 1, 1983",3.55%
"Apr 1, 1983",3.90%
"Mar 1, 1983",3.60%
"Feb 1, 1983",3.49%
"Jan 1, 1983",3.71%
"Dec 1, 1982",3.83%
"Nov 1, 1982",4.59%
"Oct 1, 1982",5.14%
"Sep 1, 1982",5.04%
"Aug 1, 1982",5.85%
"Jul 1, 1982",6.44%
"Jun 1, 1982",7.06%
"May 1, 1982",6.68%
"Apr 1, 1982",6.51%
"Mar 1, 1982",6.78%
"Feb 1, 1982",7.62%
"Jan 1, 1982",8.39%
"Dec 1, 1981",8.92%
"Nov 1, 1981",9.59%
"Oct 1, 1981",10.14%
"Sep 1, 1981",10.95%
"Aug 1, 1981",10.80%
"Jul 1, 1981",10.76%
"Jun 1, 1981",9.55%
"May 1, 1981",9.78%
"Apr 1, 1981",10.00%
"Mar 1, 1981",10.49%
"Feb 1, 1981",11.41%
"Jan 1, 1981",11.83%
"Dec 1, 1980",12.52%
"Nov 1, 1980",12.65%
"Oct 1, 1980",12.77%
"Sep 1, 1980",12.60%
"Aug 1, 1980",12.87%
"Jul 1, 1980",13.13%
"Jun 1, 1980",14.38%
"May 1, 1980",14.41%
"Apr 1, 1980",14.73%
"Mar 1, 1980",14.76%
"Feb 1, 1980",14.18%
"Jan 1, 1980",13.91%
"Dec 1, 1979",13.29%
"Nov 1, 1979",12.61%
"Oct 1, 1979",12.07%
"Sep 1, 1979",12.18%
"Aug 1, 1979",11.82%
"Jul 1, 1979",11.26%
"Jun 1, 1979",10.89%
"May 1, 1979",10.85%
"Apr 1, 1979",10.49%
"Mar 1, 1979",10.09%
"Feb 1, 1979",9.86%
"Jan 1, 1979",9.28%
"Dec 1, 1978",9.02%
"Nov 1, 1978",8.89%
"Oct 1, 1978",8.93%
"Sep 1, 1978",8.31%
"Aug 1, 1978",7.84%
"Jul 1, 1978",7.70%
"Jun 1, 1978",7.41%
"May 1, 1978",6.97%
"Apr 1, 1978",6.50%
"Mar 1, 1978",6.55%
"Feb 1, 1978",6.43%
"Jan 1, 1978",6.84%
"Dec 1, 1977",6.70%
"Nov 1, 1977",6.72%
"Oct 1, 1977",6.39%
"Sep 1, 1977",6.60%
"Aug 1, 1977",6.62%
"Jul 1, 1977",6.83%
"Jun 1, 1977",6.87%
"May 1, 1977",6.73%
"Apr 1, 1977",6.95%
"Mar 1, 1977",6.44%
"Feb 1, 1977",5.91%
"Jan 1, 1977",5.22%
"Dec 1, 1976",4.86%
"Nov 1, 1976",4.88%
"Oct 1, 1976",5.46%
"Sep 1, 1976",5.49%
"Aug 1, 1976",5.71%
"Jul 1, 1976",5.35%
"Jun 1, 1976",5.97%
"May 1, 1976",6.20%
"Apr 1, 1976",6.05%
"Mar 1, 1976",6.07%
"Feb 1, 1976",6.29%
"Jan 1, 1976",6.72%
"Dec 1, 1975",6.94%
"Nov 1, 1975",7.38%
"Oct 1, 1975",7.44%
"Sep 1, 1975",7.91%
"Aug 1, 1975",8.60%
"Jul 1, 1975",9.72%
"Jun 1, 1975",9.39%
"May 1, 1975",9.47%
"Apr 1, 1975",10.21%
"Mar 1, 1975",10.25%
"Feb 1, 1975",11.23%
"Jan 1, 1975",11.80%
"Dec 1, 1974",12.34%
"Nov 1, 1974",12.20%
"Oct 1, 1974",12.06%
"Sep 1, 1974",11.95%
"Aug 1, 1974",10.86%
"Jul 1, 1974",11.51%
"Jun 1, 1974",10.86%
"May 1, 1974",10.71%
"Apr 1, 1974",10.09%
"Mar 1, 1974",10.39%
"Feb 1, 1974",10.02%
"Jan 1, 1974",9.39%
"Dec 1, 1973",8.71%
"Nov 1, 1973",8.25%
"Oct 1, 1973",7.80%
"Sep 1, 1973",7.36%
"Aug 1, 1973",7.38%
"Jul 1, 1973",5.73%
"Jun 1, 1973",6.00%
"May 1, 1973",5.53%
"Apr 1, 1973",5.06%
"Mar 1, 1973",4.59%
"Feb 1, 1973",3.87%
"Jan 1, 1973",3.65%
"Dec 1, 1972",3.41%
"Nov 1, 1972",3.67%
"Oct 1, 1972",3.42%
"Sep 1, 1972",3.19%
"Aug 1, 1972",2.94%
"Jul 1, 1972",2.95%
"Jun 1, 1972",2.71%
"May 1, 1972",3.23%
"Apr 1, 1972",3.49%
"Mar 1, 1972",3.50%
"Feb 1, 1972",3.51%
"Jan 1, 1972",3.27%
"Dec 1, 1971",3.27%
"Nov 1, 1971",3.28%
"Oct 1, 1971",3.81%
"Sep 1, 1971",4.08%
"Aug 1, 1971",4.62%
"Jul 1, 1971",4.36%
"Jun 1, 1971",4.64%
"May 1, 1971",4.40%
"Apr 1, 1971",4.16%
"Mar 1, 1971",4.71%
"Feb 1, 1971",5.00%
"Jan 1, 1971",5.29%
"Dec 1, 1970",5.57%
"Nov 1, 1970",5.60%
"Oct 1, 1970",5.63%
"Sep 1, 1970",5.66%
"Aug 1, 1970",5.41%
"Jul 1, 1970",5.98%
"Jun 1, 1970",6.01%
"May 1, 1970",6.04%
"Apr 1, 1970",6.06%
"Mar 1, 1970",5.82%
"Feb 1, 1970",6.15%
"Jan 1, 1970",6.18%
"Dec 1, 1969",6.20%
"Nov 1, 1969",5.93%
"Oct 1, 1969",5.67%
"Sep 1, 1969",5.70%
"Aug 1, 1969",5.71%
"Jul 1, 1969",5.44%
"Jun 1, 1969",5.48%
"May 1, 1969",5.51%
"Apr 1, 1969",5.52%
"Mar 1, 1969",5.25%
"Feb 1, 1969",4.68%
"Jan 1, 1969",4.40%
"Dec 1, 1968",4.72%
"Nov 1, 1968",4.73%
"Oct 1, 1968",4.75%
"Sep 1, 1968",4.46%
"Aug 1, 1968",4.48%
"Jul 1, 1968",4.49%
"Jun 1, 1968",4.20%
"May 1, 1968",3.92%
"Apr 1, 1968",3.93%
"Mar 1, 1968",3.94%
"Feb 1, 1968",3.95%
"Jan 1, 1968",3.65%
"Dec 1, 1967",3.04%
"Nov 1, 1967",2.74%
"Oct 1, 1967",2.43%
"Sep 1, 1967",2.75%
"Aug 1, 1967",2.45%
"Jul 1, 1967",2.77%
"Jun 1, 1967",2.78%
"May 1, 1967",2.79%
"Apr 1, 1967",2.48%
"Mar 1, 1967",2.80%
"Feb 1, 1967",2.81%
"Jan 1, 1967",3.46%
"Dec 1, 1966",3.46%
"Nov 1, 1966",3.79%
"Oct 1, 1966",3.79%
"Sep 1, 1966",3.48%
"Aug 1, 1966",3.48%
"Jul 1, 1966",2.85%
"Jun 1, 1966",2.53%
"May 1, 1966",2.87%
"Apr 1, 1966",2.87%
"Mar 1, 1966",2.56%
"Feb 1, 1966",2.56%
"Jan 1, 1966",1.92%
"Dec 1, 1965",1.92%
"Nov 1, 1965",1.60%
"Oct 1, 1965",1.93%
"Sep 1, 1965",1.61%
"Aug 1, 1965",1.94%
"Jul 1, 1965",1.61%
"Jun 1, 1965",1.94%
"May 1, 1965",1.62%
"Apr 1, 1965",1.62%
"Mar 1, 1965",1.29%
"Feb 1, 1965",0.97%
"Jan 1, 1965",0.97%
"Dec 1, 1964",0.97%
"Nov 1, 1964",1.30%
"Oct 1, 1964",0.97%
"Sep 1, 1964",1.30%
"Aug 1, 1964",0.98%
"Jul 1, 1964",1.30%
"Jun 1, 1964",1.31%
"May 1, 1964",1.31%
"Apr 1, 1964",1.31%
"Mar 1, 1964",1.31%
"Feb 1, 1964",1.64%
"Jan 1, 1964",1.64%
"Dec 1, 1963",1.64%
"Nov 1, 1963",1.32%
"Oct 1, 1963",1.32%
"Sep 1, 1963",0.99%
"Aug 1, 1963",1.32%
"Jul 1, 1963",1.32%
"Jun 1, 1963",1.32%
"May 1, 1963",0.99%
