Date,Value
"Jul 1, 1986",6.14%
"Jun 1, 1986",6.00%
"May 1, 1986",6.14%
"Apr 1, 1986",6.13%
"Mar 1, 1986",6.25%
"Feb 1, 1986",6.63%
"Jan 1, 1986",7.00%
"Dec 1, 1985",7.05%
"Nov 1, 1985",7.50%
"Oct 1, 1985",8.07%
"Sep 1, 1985",8.27%
"Aug 1, 1985",8.16%
"Jul 1, 1985",8.04%
"Jun 1, 1985",8.26%
"May 1, 1985",8.58%
"Apr 1, 1985",8.93%
"Mar 1, 1985",9.14%
"Feb 1, 1985",9.11%
"Jan 1, 1985",9.65%
"Dec 1, 1984",10.12%
"Nov 1, 1984",9.99%
"Oct 1, 1984",10.06%
"Sep 1, 1984",9.97%
"Aug 1, 1984",10.00%
"Jul 1, 1984",10.80%
"Jun 1, 1984",10.58%
"May 1, 1984",10.14%
"Apr 1, 1984",9.88%
"Mar 1, 1984",9.70%
"Feb 1, 1984",9.44%
"Jan 1, 1984",8.68%
"Dec 1, 1983",8.53%
"Nov 1, 1983",8.35%
"Oct 1, 1983",8.08%
"Sep 1, 1983",7.95%
"Aug 1, 1983",8.04%
"Jul 1, 1983",7.68%
"Jun 1, 1983",7.57%
"May 1, 1983",7.64%
"Apr 1, 1983",7.91%
"Mar 1, 1983",8.18%
"Feb 1, 1983",8.51%
"Jan 1, 1983",8.71%
"Dec 1, 1982",9.07%
"Nov 1, 1982",9.37%
"Oct 1, 1982",9.99%
"Sep 1, 1982",11.08%
"Aug 1, 1982",12.55%
"Jul 1, 1982",12.77%
"Jun 1, 1982",12.92%
"May 1, 1982",12.36%
"Apr 1, 1982",12.55%
"Mar 1, 1982",13.37%
"Feb 1, 1982",13.09%
"Jan 1, 1982",12.94%
"Dec 1, 1981",12.41%
"Nov 1, 1981",12.47%
"Oct 1, 1981",12.77%
"Sep 1, 1981",12.91%
"Aug 1, 1981",11.72%
"Jul 1, 1981",11.69%
"Jun 1, 1981",11.35%
"May 1, 1981",11.29%
"Apr 1, 1981",10.95%
"Mar 1, 1981",10.95%
