Date,Value
"Jun 30, 2019","1,378.74"
"Dec 31, 2018","1,343.01"
"Dec 31, 2017","1,231.57"
"Dec 31, 2016","1,150.68"
"Dec 31, 2015","1,127.13"
"Dec 31, 2014","1,163.32"
"Dec 31, 2013","1,116.81"
"Dec 31, 2012","1,092.37"
"Dec 31, 2011","1,052.83"
"Dec 31, 2010",962.71
"Dec 31, 2009",908.40
"Dec 31, 2008","1,042.46"
"Dec 31, 2007","1,025.08"
"Dec 31, 2006",952.51
"Dec 31, 2005",874.32
"Dec 31, 2004",788.17
"Dec 31, 2003",710.81
"Dec 31, 2002",674.59
"Dec 31, 2001",736.88
"Dec 31, 2000",745.70
